-0.439786902194668,0.0
-0.44140888892987173,-0.001621986735203766
-0.4446410726928577,-0.0032321837629859587
-0.4494599169585132,-0.004818844265655461
-0.4558302295087903,-0.006370312550277125
-0.46370531202163506,-0.007875082512844767
-0.47302718233128677,-0.009321870309651717
-0.48372688623245313,-0.010699703901166346
-0.4957249167096823,-0.011998030477229117
-0.5089317575764243,-0.013206840866742033
-0.5232485655858822,-0.014316808009457867
-0.53856800016995,-0.01531943458406778
-0.5547752033014538,-0.016207203131503766
-0.5717489239796986,-0.016973720678244725
-0.5893627731075849,-0.017613849127886314
-0.6074865857905413,-0.018123812682956396
-0.625987860136557,-0.018501274346015797
-0.6447332352410469,-0.01874537510448983
-0.6635899668493802,-0.018856731608333323
-0.6824273576492047,-0.018837390799824456
-0.7011181004361322,-0.01869074278692752
-0.7195394964145998,-0.018421395978467626
-0.737574517265251,-0.01803502085065125
-0.7551126877400198,-0.017538170474768806
-0.7720507747116232,-0.016938086971603348
-0.788293278041159,-0.01624250332953583
-0.8017527276222925,-0.01345944958113356
-0.8123598391678984,-0.010607111545605882
-0.820062133299076,-0.007702294131177555
-0.8248227081610376,-0.00476057486196166
-0.8266192728977392,-0.0017965647367015215
-0.8254435191676411,0.0011757537300980383
-0.8213008778642484,0.004142641303392671
-0.8142106787053442,0.007090199158904164
-0.8042067011398513,0.010003977565492999
-0.7913380756143721,0.012868625525479141
-0.7756704643250959,0.015667611289276136
-0.7572874203841028,0.018383043940993136
-0.7362917949614508,0.020995625422651945
-0.7128070356359943,0.02348475932545648
-0.6869781992393801,0.025828836396614235
-0.6589724931311388,0.0280057061082413
-0.6289791646065016,0.029993328524637167
-0.5972085828650251,0.031770581741476484
-0.5638904036771917,0.03331817918783343
-0.529270772604387,0.03461963107280458
-0.4936086036068726,0.03566216899751443
-0.4571710575705155,0.03643754603635705
-0.42022842834187335,0.03694262922864217
-0.38304871007164876,0.03717971827022457
-0.34589215848498955,0.03715655158665922
-0.30900616366417455,0.03688599482081503
-0.2726207222399373,0.036385441424237296
-0.23694473760319157,0.03567598463674571
-0.2021632975766856,0.034781440026505954
